應掕擔,巟忈売強,巟忈忣曬,捠徧慄,憱峴曽岦,僉儘掱,埵抲,捈嬋俼,僇儞僩,曃偄検,専弌婍No,専弌嫍棧X,専弌嫍棧Y,婎弨抣,巟忈検,巟忈埵抲,巄掕儔儞僋,應掕懍搙,價僨僆妋擣擔,價僨僆妋擣売強,價僨僆妋擣幰,價僨僆妋擣偵傛傞懳徾暔,巟忈暔妋擣傪峴偆扴摉暘栰,夋憸僼傽僀儖柤,巟忈暔妋擣扴摉媄僙摍,尰抧妋擣偺梫斲,妋擣擔,妋擣幰強懏(夛幮),妋擣幰,應掕梫斲,應掕曽朄,懳徾暔,巟忈愝旛曐庣媄僙摍,幚僉儘掱(m),嵍塃暿,尷奅庬暿,應掕埵抲庬暿,嬋慄俼(m),幚僇儞僩(mm),奼戝悺朄(mm),幚婎弨抣(mm),巟忈桳柍,幚棧傟(mm)X,幚崅偝(mm)Y,幚巟忈検(mm),巟忈埵抲,妋掕儔儞僋,僠僃僢僋,婰帠,慬抲寁夋丒寢壥,TCL(m),ECC丄BCC傑偱(m),嬋慄俼乮戝乯(m),嬋慄俼乮彫乯(m),拞娫TCL(m),EIT丄BIT傑偱(m),嬋慄俼(婲)(m),嬋慄俼乮廔乯(m),BRT偐傜PRC(m),ERT偐傜PRC(m),BRT傑偱(m),巟幮乮庡娗乯採弌擔,巟幮乮搚栘乯採弌擔
2022/9/30 7:52,4062,,搶杒杮慄,壓傝,364549,嵍,0,0,2,2,-1845,997,1900,55,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:52,4065,,搶杒杮慄,壓傝,364543,嵍,0,0,10,3,-1897,1622,1900,3,懁曽忋晹(憢晹),C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:52,4069,,搶杒杮慄,壓傝,364551,嵍,0,0,5,2,-1570,895,1575,5,懁曽壓晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:52,4079,,搶杒杮慄,壓傝,364552,嵍,0,0,10,5,-1891,2079,1900,9,懁曽忋晹(憢晹),C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:52,4082,,搶杒杮慄,壓傝,364551,嵍,0,0,6,1,-1566,493,1575,9,懁曽壓晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:52,4087,,搶杒杮慄,壓傝,364556,嵍,0,0,8,3,-1819,1533,1900,81,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4089,S,搶杒杮慄,壓傝,364565,嵍,0,0,5,4,-1852,1985,1900,48,懁曽忋晹(憢晹),C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4089,E,搶杒杮慄,壓傝,364566,嵍,0,0,6,4,-1834,2031,1900,66,懁曽忋晹(憢晹),C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4107,,搶杒杮慄,壓傝,364586,嵍,0,0,13,3,-1895,1495,1900,5,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4115,,搶杒杮慄,壓傝,364592,嵍,0,0,-5,6,-1823,2533,1900,77,懁曽忋晹(憢晹),C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4120,,搶杒杮慄,壓傝,364595,嵍,0,0,-10,2,-1895,1274,1900,5,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4124,,搶杒杮慄,壓傝,364594,嵍,0,0,-3,4,-1849,1838,1900,51,懁曽忋晹(憢晹),C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4125,,搶杒杮慄,壓傝,364590,嵍,0,0,9,1,-1564,850,1575,11,懁曽壓晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4128,,搶杒杮慄,壓傝,364598,嵍,0,0,0,2,-1880,999,1900,20,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4131,,搶杒杮慄,壓傝,364592,嵍,0,0,7,3,-1816,1631,1900,84,懁曽忋晹(憢晹),C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4141,,搶杒杮慄,壓傝,364621,嵍,800,60,3,4,-1856,1845,1900,44,懁曽忋晹(憢晹),C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4142,,搶杒杮慄,壓傝,364625,嵍,800,60,1,2,-1896,1078,1901,5,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4148,,搶杒杮慄,壓傝,364630,嵍,800,60,6,2,-1838,958,1903,65,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4149,,搶杒杮慄,壓傝,364631,嵍,800,60,4,2,-1890,1240,1903,13,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4151,,搶杒杮慄,壓傝,364627,嵍,800,60,15,5,-1879,1971,1902,23,懁曽忋晹(憢晹),C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4152,,搶杒杮慄,壓傝,364629,嵍,800,60,6,4,-1897,1998,1903,6,懁曽忋晹(憢晹),C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4153,,搶杒杮慄,壓傝,364626,嵍,800,60,13,1,-1829,966,1902,73,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4161,,搶杒杮慄,壓傝,364630,嵍,800,60,7,1,-1835,993,1903,68,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4162,,搶杒杮慄,壓傝,364630,嵍,800,60,7,3,-1899,1352,1903,4,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4165,,搶杒杮慄,壓傝,364635,嵍,800,60,12,1,-1836,921,1905,69,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4166,,搶杒杮慄,壓傝,364638,嵍,800,60,15,1,-1575,547,1581,6,懁曽壓晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4171,,搶杒杮慄,壓傝,364665,嵍,800,60,5,4,-1882,1882,1915,33,懁曽忋晹(憢晹),C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4174,,搶杒杮慄,壓傝,364665,嵍,800,60,8,3,-1899,1598,1915,16,懁曽忋晹(憢晹),C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4182,,搶杒杮慄,壓傝,364704,嵍,800,60,28,2,-1923,1134,1928,5,懁曽忋晹,C,75,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4210,,搶杒杮慄,壓傝,364770,嵍,800,60,24,2,-1887,929,1928,41,懁曽忋晹,C,74,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4211,S,搶杒杮慄,壓傝,364774,嵍,800,60,36,2,-1871,1097,1928,57,懁曽忋晹,C,74,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4211,E,搶杒杮慄,壓傝,364775,嵍,800,60,37,2,-1913,1186,1928,15,懁曽忋晹,C,74,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4213,,搶杒杮慄,壓傝,364778,嵍,800,60,39,2,-1900,1083,1928,28,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4214,,搶杒杮慄,壓傝,364777,嵍,800,60,-1,4,-1908,2023,1928,20,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4218,,搶杒杮慄,壓傝,364782,嵍,800,60,37,2,-1890,1056,1928,38,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4219,,搶杒杮慄,壓傝,364780,嵍,800,60,-2,4,-1837,1719,1928,91,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4221,,搶杒杮慄,壓傝,364779,嵍,800,60,-3,5,-1858,2020,1928,70,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4222,,搶杒杮慄,壓傝,364780,嵍,800,60,-6,5,-1921,2008,1928,7,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4223,,搶杒杮慄,壓傝,364779,嵍,800,60,-7,3,-1919,1588,1928,9,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4224,,搶杒杮慄,壓傝,364786,嵍,800,60,34,2,-1885,930,1928,43,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4226,,搶杒杮慄,壓傝,364781,嵍,800,60,-5,1,-1855,990,1928,73,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4229,,搶杒杮慄,壓傝,364786,嵍,800,60,-8,4,-1913,1805,1928,15,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4231,,搶杒杮慄,壓傝,364787,嵍,800,60,-9,4,-1875,1707,1928,53,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4232,,搶杒杮慄,壓傝,364785,嵍,800,60,-11,5,-1849,2185,1928,79,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4233,,搶杒杮慄,壓傝,364785,嵍,800,60,-12,3,-1863,1546,1928,65,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4234,,搶杒杮慄,壓傝,364786,嵍,800,60,-11,3,-1908,1529,1928,20,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4238,,搶杒杮慄,壓傝,364794,嵍,800,60,-6,1,-1589,459,1603,14,懁曽壓晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4250,,搶杒杮慄,壓傝,364809,嵍,800,60,-11,1,-1584,847,1603,19,懁曽壓晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4261,,搶杒杮慄,壓傝,364942,嵍,800,60,-17,3,-1895,1413,1928,33,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4276,,搶杒杮慄,壓傝,365002,嵍,800,60,8,2,-1903,1032,1928,25,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4282,,搶杒杮慄,壓傝,365007,嵍,800,60,-16,2,-1857,1164,1928,71,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4296,,搶杒杮慄,壓傝,365025,塃,800,60,7,25,1895,950,1928,33,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4306,,搶杒杮慄,壓傝,365025,塃,800,60,-15,26,1593,577,1603,10,懁曽壓晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4329,,搶杒杮慄,壓傝,365097,塃,800,60,-18,26,1594,392,1603,9,懁曽壓晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4347,S,搶杒杮慄,壓傝,365159,嵍,800,60,-25,1,-1597,489,1603,6,懁曽壓晹,C,69,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4347,E,搶杒杮慄,壓傝,365160,嵍,800,60,-25,1,-1581,508,1603,22,懁曽壓晹,C,69,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4384,,搶杒杮慄,壓傝,365274,塃,800,60,26,25,1919,984,1928,9,懁曽忋晹,C,69,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4391,,搶杒杮慄,壓傝,365279,塃,800,60,-17,26,1602,406,1603,1,懁曽壓晹,C,69,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4400,,搶杒杮慄,壓傝,365288,塃,800,60,-18,26,1578,488,1583,5,懁曽壓晹,C,69,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4404,,搶杒杮慄,壓傝,365297,塃,600,70,22,25,1891,1039,1922,31,懁曽忋晹,C,69,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4412,,搶杒杮慄,壓傝,365300,塃,600,70,-19,26,1591,723,1609,18,懁曽壓晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4415,,搶杒杮慄,壓傝,365314,嵍,600,70,-24,1,-1612,393,1613,1,懁曽壓晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4416,,搶杒杮慄,壓傝,365315,嵍,600,70,-23,1,-1600,382,1613,13,懁曽壓晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4424,,搶杒杮慄,壓傝,365327,塃,600,70,-23,26,1602,521,1613,11,懁曽壓晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4426,,搶杒杮慄,壓傝,365336,塃,600,70,25,25,1931,1041,1936,5,懁曽忋晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4442,,搶杒杮慄,壓傝,365353,塃,600,70,48,25,1922,1099,1928,6,懁曽忋晹,C,67,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4450,,搶杒杮慄,壓傝,365372,嵍,600,70,-10,1,-1571,654,1594,23,懁曽壓晹,C,66,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4459,,搶杒杮慄,壓傝,365409,嵍,600,70,9,1,-1552,399,1576,24,懁曽壓晹,C,66,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4471,,搶杒杮慄,壓傝,365427,嵍,600,66,14,3,-1855,1440,1908,53,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4476,S,搶杒杮慄,壓傝,365455,嵍,600,66,26,2,-1859,1240,1926,67,懁曽忋晹,C,66,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4476,E,搶杒杮慄,壓傝,365456,嵍,600,66,26,2,-1878,1331,1926,48,懁曽忋晹,C,66,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4481,,搶杒杮慄,壓傝,365455,嵍,600,66,-3,3,-1881,1403,1926,45,懁曽忋晹,C,66,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4484,,搶杒杮慄,壓傝,365460,嵍,600,66,-3,4,-1842,1696,1929,87,懁曽忋晹(憢晹),C,66,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4491,,搶杒杮慄,壓傝,365471,嵍,600,66,33,2,-1848,1003,1936,88,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4492,S,搶杒杮慄,壓傝,365474,嵍,600,66,42,2,-1920,960,1938,18,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4492,M,搶杒杮慄,壓傝,365474,嵍,600,66,41,2,-1861,1062,1938,77,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4492,E,搶杒杮慄,壓傝,365475,嵍,600,66,43,2,-1909,1253,1938,29,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4500,,搶杒杮慄,壓傝,365475,嵍,600,66,-12,3,-1849,1444,1938,89,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4501,,搶杒杮慄,壓傝,365479,嵍,600,66,-15,4,-1924,1815,1938,14,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4502,,搶杒杮慄,壓傝,365481,塃,600,66,24,25,1846,994,1938,92,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4508,S,搶杒杮慄,壓傝,365482,嵍,600,66,-18,4,-1894,1709,1938,44,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4508,E,搶杒杮慄,壓傝,365483,嵍,600,66,-18,4,-1934,1763,1938,4,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4512,,搶杒杮慄,壓傝,365487,塃,600,66,25,25,1917,947,1938,21,懁曽忋晹,C,64,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4519,,搶杒杮慄,壓傝,365488,嵍,600,66,-21,4,-1866,1703,1938,72,懁曽忋晹(憢晹),C,64,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4521,,搶杒杮慄,壓傝,365488,嵍,600,66,-20,4,-1882,1679,1938,56,懁曽忋晹(憢晹),C,64,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4526,,搶杒杮慄,壓傝,365489,嵍,600,66,-20,4,-1859,1884,1938,79,懁曽忋晹(憢晹),C,64,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4527,,搶杒杮慄,壓傝,365491,嵍,600,66,27,2,-1610,868,1613,3,懁曽壓晹,C,64,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 7:53,4529,,搶杒杮慄,壓傝,365486,嵍,600,66,-21,3,-1856,1231,1938,82,懁曽忋晹,C,64,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
